tx_id,date,store_id,product_id,quantity,gross_sales,discount,net_sales,customers
5728,2024-10-13,2,202,10,500.0,10.0,490.0,99
5729,2024-10-13,3,101,89,267.0,0.0,267.0,141
5730,2024-10-13,3,102,111,555.0,0.0,555.0,141
5731,2024-10-13,3,201,23,575.0,0.0,575.0,141
5732,2024-10-13,3,202,12,600.0,0.0,600.0,141
5733,2024-10-13,4,101,65,195.0,0.0,195.0,114
5734,2024-10-13,4,102,65,325.0,0.0,325.0,114
5735,2024-10-13,4,201,26,650.0,0.0,650.0,114
5736,2024-10-13,4,202,13,650.0,13.0,637.0,114
5737,2024-10-13,5,101,107,321.0,0.0,321.0,170
5738,2024-10-13,5,102,114,570.0,0.0,570.0,170
5739,2024-10-13,5,201,23,575.0,0.0,575.0,170
5740,2024-10-13,5,202,25,1250.0,0.0,1250.0,170
5741,2024-10-14,1,101,64,192.0,0.0,192.0,95
5742,2024-10-14,1,102,63,315.0,0.0,315.0,95
5743,2024-10-14,1,201,9,225.0,0.0,225.0,95
5744,2024-10-14,1,202,8,400.0,0.0,400.0,95
5745,2024-10-14,2,101,55,165.0,0.0,165.0,94
5746,2024-10-14,2,102,50,250.0,0.0,250.0,94
5747,2024-10-14,2,201,9,225.0,0.0,225.0,94
5748,2024-10-14,2,202,5,250.0,0.0,250.0,94
5749,2024-10-14,3,101,104,312.0,6.24,305.76,149
5750,2024-10-14,3,102,106,530.0,0.0,530.0,149
5751,2024-10-14,3,201,11,275.0,0.0,275.0,149
5752,2024-10-14,3,202,12,600.0,12.0,588.0,149
5753,2024-10-14,4,101,41,123.0,0.0,123.0,76
5754,2024-10-14,4,102,61,305.0,6.1,298.9,76
5755,2024-10-14,4,201,13,325.0,0.0,325.0,76
5756,2024-10-14,4,202,11,550.0,0.0,550.0,76
5757,2024-10-14,5,101,77,231.0,4.62,226.38,118
5758,2024-10-14,5,102,89,445.0,8.9,436.1,118
5759,2024-10-14,5,201,12,300.0,0.0,300.0,118
5760,2024-10-14,5,202,13,650.0,0.0,650.0,118
5761,2024-10-15,1,101,44,132.0,6.6,125.4,83
5762,2024-10-15,1,102,57,285.0,0.0,285.0,83
5763,2024-10-15,1,201,9,225.0,0.0,225.0,83
5764,2024-10-15,1,202,12,600.0,0.0,600.0,83
5765,2024-10-15,2,101,72,216.0,0.0,216.0,108
5766,2024-10-15,2,102,78,390.0,0.0,390.0,108
5767,2024-10-15,2,201,9,225.0,11.25,213.75,108
5768,2024-10-15,2,202,10,500.0,0.0,500.0,108
5769,2024-10-15,3,101,79,237.0,0.0,237.0,117
5770,2024-10-15,3,102,77,385.0,0.0,385.0,117
5771,2024-10-15,3,201,16,400.0,0.0,400.0,117
5772,2024-10-15,3,202,13,650.0,32.5,617.5,117
5773,2024-10-15,4,101,56,168.0,0.0,168.0,93
5774,2024-10-15,4,102,60,300.0,0.0,300.0,93
5775,2024-10-15,4,201,14,350.0,7.0,343.0,93
5776,2024-10-15,4,202,13,650.0,13.0,637.0,93
5777,2024-10-15,5,101,82,246.0,0.0,246.0,123
5778,2024-10-15,5,102,94,470.0,0.0,470.0,123
5779,2024-10-15,5,201,19,475.0,9.5,465.5,123
5780,2024-10-15,5,202,16,800.0,40.0,760.0,123
5781,2024-10-16,1,101,66,198.0,0.0,198.0,89
5782,2024-10-16,1,102,58,290.0,0.0,290.0,89
5783,2024-10-16,1,201,6,150.0,0.0,150.0,89
5784,2024-10-16,1,202,4,200.0,0.0,200.0,89
5785,2024-10-16,2,101,39,117.0,0.0,117.0,72
5786,2024-10-16,2,102,51,255.0,0.0,255.0,72
5787,2024-10-16,2,201,13,325.0,0.0,325.0,72
5788,2024-10-16,2,202,8,400.0,0.0,400.0,72
5789,2024-10-16,3,101,120,360.0,0.0,360.0,176
5790,2024-10-16,3,102,102,510.0,0.0,510.0,176
5791,2024-10-16,3,201,24,600.0,0.0,600.0,176
5792,2024-10-16,3,202,23,1150.0,0.0,1150.0,176
5793,2024-10-16,4,101,48,144.0,0.0,144.0,91
5794,2024-10-16,4,102,65,325.0,0.0,325.0,91
5795,2024-10-16,4,201,9,225.0,0.0,225.0,91
5796,2024-10-16,4,202,21,1050.0,0.0,1050.0,91
5797,2024-10-16,5,101,69,207.0,4.14,202.86,117
5798,2024-10-16,5,102,76,380.0,0.0,380.0,117
5799,2024-10-16,5,201,22,550.0,0.0,550.0,117
5800,2024-10-16,5,202,16,800.0,0.0,800.0,117
5801,2024-10-17,1,101,44,132.0,0.0,132.0,85
5802,2024-10-17,1,102,54,270.0,5.4,264.6,85
5803,2024-10-17,1,201,5,125.0,0.0,125.0,85
5804,2024-10-17,1,202,10,500.0,0.0,500.0,85
5805,2024-10-17,2,101,56,168.0,0.0,168.0,106
5806,2024-10-17,2,102,65,325.0,0.0,325.0,106
5807,2024-10-17,2,201,7,175.0,0.0,175.0,106
5808,2024-10-17,2,202,10,500.0,10.0,490.0,106
5809,2024-10-17,3,101,87,261.0,0.0,261.0,136
5810,2024-10-17,3,102,80,400.0,8.0,392.0,136
5811,2024-10-17,3,201,20,500.0,25.0,475.0,136
5812,2024-10-17,3,202,19,950.0,0.0,950.0,136
5813,2024-10-17,4,101,51,153.0,3.06,149.94,102
5814,2024-10-17,4,102,51,255.0,0.0,255.0,102
5815,2024-10-17,4,201,9,225.0,0.0,225.0,102
5816,2024-10-17,4,202,11,550.0,27.5,522.5,102
5817,2024-10-17,5,101,89,267.0,0.0,267.0,107
5818,2024-10-17,5,102,66,330.0,16.5,313.5,107
5819,2024-10-17,5,201,14,350.0,7.0,343.0,107
5820,2024-10-17,5,202,16,800.0,40.0,760.0,107
5821,2024-10-18,1,101,50,150.0,0.0,150.0,86
5822,2024-10-18,1,102,41,205.0,0.0,205.0,86
5823,2024-10-18,1,201,8,200.0,0.0,200.0,86
5824,2024-10-18,1,202,8,400.0,0.0,400.0,86
5825,2024-10-18,2,101,42,126.0,0.0,126.0,81
5826,2024-10-18,2,102,49,245.0,0.0,245.0,81
5827,2024-10-18,2,201,12,300.0,6.0,294.0,81
5828,2024-10-18,2,202,11,550.0,27.5,522.5,81
5829,2024-10-18,3,101,62,186.0,3.72,182.28,97
5830,2024-10-18,3,102,70,350.0,0.0,350.0,97
5831,2024-10-18,3,201,17,425.0,0.0,425.0,97
5832,2024-10-18,3,202,10,500.0,0.0,500.0,97
5833,2024-10-18,4,101,61,183.0,0.0,183.0,82
5834,2024-10-18,4,102,48,240.0,0.0,240.0,82
5835,2024-10-18,4,201,9,225.0,0.0,225.0,82
5836,2024-10-18,4,202,12,600.0,0.0,600.0,82
5837,2024-10-18,5,101,98,294.0,0.0,294.0,117
5838,2024-10-18,5,102,57,285.0,5.7,279.3,117
5839,2024-10-18,5,201,17,425.0,8.5,416.5,117
5840,2024-10-18,5,202,18,900.0,0.0,900.0,117
5841,2024-10-19,1,101,85,255.0,5.1,249.9,120
5842,2024-10-19,1,102,60,300.0,0.0,300.0,120
5843,2024-10-19,1,201,12,300.0,0.0,300.0,120
5844,2024-10-19,1,202,10,500.0,0.0,500.0,120
5845,2024-10-19,2,101,88,264.0,0.0,264.0,133
5846,2024-10-19,2,102,78,390.0,0.0,390.0,133
5847,2024-10-19,2,201,18,450.0,0.0,450.0,133
5848,2024-10-19,2,202,12,600.0,0.0,600.0,133
5849,2024-10-19,3,101,124,372.0,0.0,372.0,167
5850,2024-10-19,3,102,142,710.0,0.0,710.0,167
5851,2024-10-19,3,201,17,425.0,0.0,425.0,167
5852,2024-10-19,3,202,17,850.0,0.0,850.0,167
5853,2024-10-19,4,101,65,195.0,0.0,195.0,108
5854,2024-10-19,4,102,61,305.0,15.25,289.75,108
5855,2024-10-19,4,201,18,450.0,9.0,441.0,108
5856,2024-10-19,4,202,7,350.0,0.0,350.0,108
5857,2024-10-19,5,101,120,360.0,18.0,342.0,191
5858,2024-10-19,5,102,138,690.0,0.0,690.0,191
5859,2024-10-19,5,201,15,375.0,0.0,375.0,191
5860,2024-10-19,5,202,22,1100.0,0.0,1100.0,191
5861,2024-10-20,1,101,47,141.0,0.0,141.0,95
5862,2024-10-20,1,102,64,320.0,0.0,320.0,95
5863,2024-10-20,1,201,10,250.0,12.5,237.5,95
5864,2024-10-20,1,202,15,750.0,0.0,750.0,95
5865,2024-10-20,2,101,61,183.0,0.0,183.0,107
5866,2024-10-20,2,102,67,335.0,0.0,335.0,107
5867,2024-10-20,2,201,11,275.0,0.0,275.0,107
5868,2024-10-20,2,202,16,800.0,0.0,800.0,107
5869,2024-10-20,3,101,127,381.0,0.0,381.0,148
5870,2024-10-20,3,102,118,590.0,0.0,590.0,148
5871,2024-10-20,3,201,18,450.0,0.0,450.0,148
5872,2024-10-20,3,202,25,1250.0,62.5,1187.5,148
5873,2024-10-20,4,101,77,231.0,0.0,231.0,139
5874,2024-10-20,4,102,73,365.0,0.0,365.0,139
5875,2024-10-20,4,201,18,450.0,22.5,427.5,139
5876,2024-10-20,4,202,16,800.0,0.0,800.0,139
5877,2024-10-20,5,101,120,360.0,0.0,360.0,165
5878,2024-10-20,5,102,114,570.0,11.4,558.6,165
5879,2024-10-20,5,201,35,875.0,17.5,857.5,165
5880,2024-10-20,5,202,19,950.0,19.0,931.0,165
5881,2024-10-21,1,101,53,159.0,0.0,159.0,84
5882,2024-10-21,1,102,50,250.0,0.0,250.0,84
5883,2024-10-21,1,201,13,325.0,6.5,318.5,84
5884,2024-10-21,1,202,6,300.0,0.0,300.0,84
5885,2024-10-21,2,101,52,156.0,3.12,152.88,101
5886,2024-10-21,2,102,55,275.0,0.0,275.0,101
5887,2024-10-21,2,201,12,300.0,6.0,294.0,101
5888,2024-10-21,2,202,14,700.0,14.0,686.0,101
5889,2024-10-21,3,101,96,288.0,0.0,288.0,122
5890,2024-10-21,3,102,70,350.0,0.0,350.0,122
5891,2024-10-21,3,201,13,325.0,6.5,318.5,122
5892,2024-10-21,3,202,15,750.0,15.0,735.0,122
5893,2024-10-21,4,101,37,111.0,0.0,111.0,63
5894,2024-10-21,4,102,31,155.0,0.0,155.0,63
5895,2024-10-21,4,201,8,200.0,0.0,200.0,63
5896,2024-10-21,4,202,6,300.0,0.0,300.0,63
5897,2024-10-21,5,101,103,309.0,0.0,309.0,151
5898,2024-10-21,5,102,106,530.0,0.0,530.0,151
5899,2024-10-21,5,201,21,525.0,0.0,525.0,151
5900,2024-10-21,5,202,13,650.0,0.0,650.0,151
5901,2024-10-22,1,101,40,120.0,0.0,120.0,89
5902,2024-10-22,1,102,60,300.0,0.0,300.0,89
5903,2024-10-22,1,201,15,375.0,7.5,367.5,89
5904,2024-10-22,1,202,9,450.0,9.0,441.0,89
5905,2024-10-22,2,101,46,138.0,2.76,135.24,83
5906,2024-10-22,2,102,39,195.0,0.0,195.0,83
5907,2024-10-22,2,201,10,250.0,0.0,250.0,83
5908,2024-10-22,2,202,9,450.0,0.0,450.0,83
5909,2024-10-22,3,101,87,261.0,0.0,261.0,126
5910,2024-10-22,3,102,100,500.0,0.0,500.0,126
5911,2024-10-22,3,201,18,450.0,0.0,450.0,126
5912,2024-10-22,3,202,17,850.0,0.0,850.0,126
5913,2024-10-22,4,101,63,189.0,0.0,189.0,91
5914,2024-10-22,4,102,50,250.0,0.0,250.0,91
5915,2024-10-22,4,201,10,250.0,5.0,245.0,91
5916,2024-10-22,4,202,9,450.0,0.0,450.0,91
5917,2024-10-22,5,101,91,273.0,5.46,267.54,126
5918,2024-10-22,5,102,79,395.0,0.0,395.0,126
5919,2024-10-22,5,201,23,575.0,0.0,575.0,126
5920,2024-10-22,5,202,23,1150.0,57.5,1092.5,126
5921,2024-10-23,1,101,52,156.0,3.12,152.88,95
5922,2024-10-23,1,102,44,220.0,0.0,220.0,95
5923,2024-10-23,1,201,17,425.0,8.5,416.5,95
5924,2024-10-23,1,202,10,500.0,0.0,500.0,95
5925,2024-10-23,2,101,66,198.0,0.0,198.0,112
5926,2024-10-23,2,102,79,395.0,0.0,395.0,112
5927,2024-10-23,2,201,12,300.0,15.0,285.0,112
5928,2024-10-23,2,202,13,650.0,32.5,617.5,112
5929,2024-10-23,3,101,103,309.0,6.18,302.82,137
5930,2024-10-23,3,102,94,470.0,23.5,446.5,137
5931,2024-10-23,3,201,10,250.0,5.0,245.0,137
5932,2024-10-23,3,202,17,850.0,0.0,850.0,137
5933,2024-10-23,4,101,59,177.0,0.0,177.0,84
5934,2024-10-23,4,102,45,225.0,4.5,220.5,84
5935,2024-10-23,4,201,9,225.0,4.5,220.5,84
5936,2024-10-23,4,202,7,350.0,0.0,350.0,84
5937,2024-10-23,5,101,78,234.0,4.68,229.32,123
5938,2024-10-23,5,102,74,370.0,7.4,362.6,123
5939,2024-10-23,5,201,16,400.0,8.0,392.0,123
5940,2024-10-23,5,202,13,650.0,0.0,650.0,123
5941,2024-10-24,1,101,34,102.0,2.04,99.96,61
5942,2024-10-24,1,102,32,160.0,0.0,160.0,61
5943,2024-10-24,1,201,9,225.0,0.0,225.0,61
5944,2024-10-24,1,202,7,350.0,0.0,350.0,61
5945,2024-10-24,2,101,57,171.0,0.0,171.0,85
5946,2024-10-24,2,102,45,225.0,0.0,225.0,85
5947,2024-10-24,2,201,13,325.0,6.5,318.5,85
5948,2024-10-24,2,202,11,550.0,11.0,539.0,85
5949,2024-10-24,3,101,84,252.0,0.0,252.0,131
5950,2024-10-24,3,102,92,460.0,0.0,460.0,131
5951,2024-10-24,3,201,14,350.0,7.0,343.0,131
5952,2024-10-24,3,202,19,950.0,19.0,931.0,131
5953,2024-10-24,4,101,46,138.0,2.76,135.24,72
5954,2024-10-24,4,102,46,230.0,0.0,230.0,72
5955,2024-10-24,4,201,13,325.0,0.0,325.0,72
5956,2024-10-24,4,202,15,750.0,0.0,750.0,72
5957,2024-10-24,5,101,114,342.0,0.0,342.0,166
5958,2024-10-24,5,102,119,595.0,0.0,595.0,166
5959,2024-10-24,5,201,23,575.0,11.5,563.5,166
5960,2024-10-24,5,202,23,1150.0,0.0,1150.0,166
5961,2024-10-25,1,101,47,141.0,0.0,141.0,80
5962,2024-10-25,1,102,40,200.0,0.0,200.0,80
5963,2024-10-25,1,201,14,350.0,7.0,343.0,80
5964,2024-10-25,1,202,7,350.0,0.0,350.0,80
5965,2024-10-25,2,101,35,105.0,2.1,102.9,93
5966,2024-10-25,2,102,72,360.0,0.0,360.0,93
5967,2024-10-25,2,201,10,250.0,0.0,250.0,93
5968,2024-10-25,2,202,11,550.0,0.0,550.0,93
5969,2024-10-25,3,101,85,255.0,0.0,255.0,120
5970,2024-10-25,3,102,92,460.0,0.0,460.0,120
5971,2024-10-25,3,201,18,450.0,0.0,450.0,120
5972,2024-10-25,3,202,16,800.0,40.0,760.0,120
5973,2024-10-25,4,101,63,189.0,9.45,179.55,104
5974,2024-10-25,4,102,57,285.0,5.7,279.3,104
5975,2024-10-25,4,201,12,300.0,0.0,300.0,104
5976,2024-10-25,4,202,16,800.0,0.0,800.0,104
5977,2024-10-25,5,101,78,234.0,0.0,234.0,121
5978,2024-10-25,5,102,87,435.0,0.0,435.0,121
5979,2024-10-25,5,201,10,250.0,5.0,245.0,121
5980,2024-10-25,5,202,13,650.0,0.0,650.0,121
5981,2024-10-26,1,101,73,219.0,0.0,219.0,149
5982,2024-10-26,1,102,90,450.0,9.0,441.0,149
5983,2024-10-26,1,201,16,400.0,8.0,392.0,149
5984,2024-10-26,1,202,20,1000.0,0.0,1000.0,149
5985,2024-10-26,2,101,71,213.0,0.0,213.0,103
5986,2024-10-26,2,102,57,285.0,0.0,285.0,103
5987,2024-10-26,2,201,12,300.0,0.0,300.0,103
5988,2024-10-26,2,202,9,450.0,9.0,441.0,103
5989,2024-10-26,3,101,81,243.0,0.0,243.0,140
5990,2024-10-26,3,102,87,435.0,0.0,435.0,140
5991,2024-10-26,3,201,21,525.0,10.5,514.5,140
5992,2024-10-26,3,202,23,1150.0,23.0,1127.0,140
5993,2024-10-26,4,101,62,186.0,0.0,186.0,94
5994,2024-10-26,4,102,44,220.0,4.4,215.6,94
5995,2024-10-26,4,201,15,375.0,0.0,375.0,94
5996,2024-10-26,4,202,13,650.0,0.0,650.0,94
5997,2024-10-26,5,101,100,300.0,0.0,300.0,145
5998,2024-10-26,5,102,114,570.0,11.4,558.6,145
5999,2024-10-26,5,201,29,725.0,0.0,725.0,145
6000,2024-10-26,5,202,17,850.0,0.0,850.0,145
6001,2024-10-27,1,101,64,192.0,0.0,192.0,115
6002,2024-10-27,1,102,69,345.0,0.0,345.0,115
6003,2024-10-27,1,201,12,300.0,15.0,285.0,115
6004,2024-10-27,1,202,16,800.0,0.0,800.0,115
6005,2024-10-27,2,101,72,216.0,10.8,205.2,104
6006,2024-10-27,2,102,56,280.0,0.0,280.0,104
6007,2024-10-27,2,201,7,175.0,0.0,175.0,104
6008,2024-10-27,2,202,14,700.0,0.0,700.0,104
6009,2024-10-27,3,101,143,429.0,0.0,429.0,195
6010,2024-10-27,3,102,126,630.0,0.0,630.0,195
6011,2024-10-27,3,201,16,400.0,8.0,392.0,195
6012,2024-10-27,3,202,29,1450.0,29.0,1421.0,195
6013,2024-10-27,4,101,20,60.0,0.0,60.0,65
6014,2024-10-27,4,102,40,200.0,0.0,200.0,65
6015,2024-10-27,4,201,9,225.0,0.0,225.0,65
6016,2024-10-27,4,202,6,300.0,0.0,300.0,65
6017,2024-10-27,5,101,138,414.0,20.7,393.3,199
6018,2024-10-27,5,102,145,725.0,0.0,725.0,199
6019,2024-10-27,5,201,21,525.0,10.5,514.5,199
6020,2024-10-27,5,202,26,1300.0,0.0,1300.0,199
6021,2024-10-28,1,101,67,201.0,0.0,201.0,85
6022,2024-10-28,1,102,49,245.0,0.0,245.0,85
6023,2024-10-28,1,201,14,350.0,17.5,332.5,85
6024,2024-10-28,1,202,12,600.0,0.0,600.0,85
6025,2024-10-28,2,101,58,174.0,0.0,174.0,103
6026,2024-10-28,2,102,64,320.0,0.0,320.0,103
6027,2024-10-28,2,201,11,275.0,0.0,275.0,103
6028,2024-10-28,2,202,18,900.0,45.0,855.0,103
6029,2024-10-28,3,101,92,276.0,0.0,276.0,117
6030,2024-10-28,3,102,79,395.0,0.0,395.0,117
6031,2024-10-28,3,201,17,425.0,0.0,425.0,117
6032,2024-10-28,3,202,18,900.0,18.0,882.0,117
6033,2024-10-28,4,101,61,183.0,3.66,179.34,90
6034,2024-10-28,4,102,50,250.0,0.0,250.0,90
6035,2024-10-28,4,201,10,250.0,0.0,250.0,90
6036,2024-10-28,4,202,11,550.0,0.0,550.0,90
6037,2024-10-28,5,101,98,294.0,0.0,294.0,153
6038,2024-10-28,5,102,106,530.0,10.6,519.4,153
6039,2024-10-28,5,201,25,625.0,31.25,593.75,153
6040,2024-10-28,5,202,23,1150.0,0.0,1150.0,153
6041,2024-10-29,1,101,36,108.0,0.0,108.0,70
6042,2024-10-29,1,102,35,175.0,3.5,171.5,70
6043,2024-10-29,1,201,9,225.0,0.0,225.0,70
6044,2024-10-29,1,202,12,600.0,0.0,600.0,70
6045,2024-10-29,2,101,70,210.0,0.0,210.0,107
6046,2024-10-29,2,102,69,345.0,0.0,345.0,107
6047,2024-10-29,2,201,16,400.0,0.0,400.0,107
6048,2024-10-29,2,202,17,850.0,0.0,850.0,107
6049,2024-10-29,3,101,97,291.0,0.0,291.0,126
6050,2024-10-29,3,102,71,355.0,7.1,347.9,126
6051,2024-10-29,3,201,16,400.0,0.0,400.0,126
6052,2024-10-29,3,202,21,1050.0,21.0,1029.0,126
6053,2024-10-29,4,101,59,177.0,0.0,177.0,114
6054,2024-10-29,4,102,63,315.0,6.3,308.7,114
6055,2024-10-29,4,201,5,125.0,6.25,118.75,114
6056,2024-10-29,4,202,15,750.0,37.5,712.5,114
6057,2024-10-29,5,101,126,378.0,7.56,370.44,154
6058,2024-10-29,5,102,98,490.0,9.8,480.2,154
6059,2024-10-29,5,201,28,700.0,0.0,700.0,154
6060,2024-10-29,5,202,26,1300.0,0.0,1300.0,154
6061,2024-10-30,1,101,54,162.0,0.0,162.0,78
6062,2024-10-30,1,102,46,230.0,0.0,230.0,78
6063,2024-10-30,1,201,7,175.0,0.0,175.0,78
6064,2024-10-30,1,202,10,500.0,10.0,490.0,78
6065,2024-10-30,2,101,52,156.0,0.0,156.0,97
6066,2024-10-30,2,102,67,335.0,0.0,335.0,97
6067,2024-10-30,2,201,9,225.0,4.5,220.5,97
6068,2024-10-30,2,202,10,500.0,0.0,500.0,97
6069,2024-10-30,3,101,53,159.0,3.18,155.82,92
6070,2024-10-30,3,102,54,270.0,13.5,256.5,92
6071,2024-10-30,3,201,19,475.0,0.0,475.0,92
6072,2024-10-30,3,202,8,400.0,8.0,392.0,92
6073,2024-10-30,4,101,49,147.0,0.0,147.0,78
6074,2024-10-30,4,102,39,195.0,0.0,195.0,78
6075,2024-10-30,4,201,8,200.0,0.0,200.0,78
6076,2024-10-30,4,202,1,50.0,0.0,50.0,78
6077,2024-10-30,5,101,91,273.0,0.0,273.0,138
6078,2024-10-30,5,102,87,435.0,0.0,435.0,138
6079,2024-10-30,5,201,13,325.0,0.0,325.0,138
6080,2024-10-30,5,202,20,1000.0,0.0,1000.0,138
6081,2024-10-31,1,101,50,150.0,0.0,150.0,96
6082,2024-10-31,1,102,59,295.0,0.0,295.0,96
6083,2024-10-31,1,201,16,400.0,0.0,400.0,96
6084,2024-10-31,1,202,11,550.0,0.0,550.0,96
6085,2024-10-31,2,101,68,204.0,0.0,204.0,94
6086,2024-10-31,2,102,65,325.0,0.0,325.0,94
6087,2024-10-31,2,201,9,225.0,0.0,225.0,94
6088,2024-10-31,2,202,10,500.0,25.0,475.0,94
6089,2024-10-31,3,101,112,336.0,0.0,336.0,169
6090,2024-10-31,3,102,120,600.0,12.0,588.0,169
6091,2024-10-31,3,201,23,575.0,0.0,575.0,169
6092,2024-10-31,3,202,25,1250.0,62.5,1187.5,169
6093,2024-10-31,4,101,62,186.0,0.0,186.0,110
6094,2024-10-31,4,102,47,235.0,0.0,235.0,110
6095,2024-10-31,4,201,15,375.0,0.0,375.0,110
6096,2024-10-31,4,202,10,500.0,10.0,490.0,110
6097,2024-10-31,5,101,77,231.0,0.0,231.0,117
6098,2024-10-31,5,102,70,350.0,7.0,343.0,117
6099,2024-10-31,5,201,17,425.0,0.0,425.0,117
6100,2024-10-31,5,202,16,800.0,0.0,800.0,117
6101,2024-11-01,1,101,43,129.0,6.45,122.55,93
6102,2024-11-01,1,102,65,325.0,0.0,325.0,93
6103,2024-11-01,1,201,12,300.0,0.0,300.0,93
6104,2024-11-01,1,202,5,250.0,0.0,250.0,93
6105,2024-11-01,2,101,65,195.0,0.0,195.0,94
6106,2024-11-01,2,102,47,235.0,0.0,235.0,94
6107,2024-11-01,2,201,7,175.0,0.0,175.0,94
6108,2024-11-01,2,202,6,300.0,0.0,300.0,94
6109,2024-11-01,3,101,77,231.0,0.0,231.0,123
6110,2024-11-01,3,102,80,400.0,0.0,400.0,123
6111,2024-11-01,3,201,21,525.0,0.0,525.0,123
6112,2024-11-01,3,202,16,800.0,0.0,800.0,123
6113,2024-11-01,4,101,46,138.0,0.0,138.0,83
6114,2024-11-01,4,102,57,285.0,0.0,285.0,83
6115,2024-11-01,4,201,12,300.0,0.0,300.0,83
6116,2024-11-01,4,202,11,550.0,0.0,550.0,83
6117,2024-11-01,5,101,116,348.0,17.4,330.6,168
6118,2024-11-01,5,102,111,555.0,11.1,543.9,168
6119,2024-11-01,5,201,21,525.0,0.0,525.0,168
6120,2024-11-01,5,202,25,1250.0,25.0,1225.0,168
6121,2024-11-02,1,101,64,192.0,0.0,192.0,92
6122,2024-11-02,1,102,56,280.0,0.0,280.0,92
6123,2024-11-02,1,201,13,325.0,6.5,318.5,92
6124,2024-11-02,1,202,10,500.0,0.0,500.0,92
6125,2024-11-02,2,101,69,207.0,4.14,202.86,124
6126,2024-11-02,2,102,76,380.0,0.0,380.0,124
6127,2024-11-02,2,201,11,275.0,5.5,269.5,124
6128,2024-11-02,2,202,21,1050.0,0.0,1050.0,124
6129,2024-11-02,3,101,109,327.0,0.0,327.0,147
6130,2024-11-02,3,102,111,555.0,0.0,555.0,147
6131,2024-11-02,3,201,20,500.0,25.0,475.0,147
6132,2024-11-02,3,202,16,800.0,16.0,784.0,147
6133,2024-11-02,4,101,84,252.0,12.6,239.4,114
6134,2024-11-02,4,102,70,350.0,7.0,343.0,114
6135,2024-11-02,4,201,9,225.0,0.0,225.0,114
6136,2024-11-02,4,202,11,550.0,11.0,539.0,114
6137,2024-11-02,5,101,105,315.0,0.0,315.0,173
6138,2024-11-02,5,102,124,620.0,31.0,589.0,173
6139,2024-11-02,5,201,22,550.0,0.0,550.0,173
6140,2024-11-02,5,202,24,1200.0,60.0,1140.0,173
6141,2024-11-03,1,101,94,282.0,14.1,267.9,133
6142,2024-11-03,1,102,93,465.0,9.3,455.7,133
6143,2024-11-03,1,201,15,375.0,0.0,375.0,133
6144,2024-11-03,1,202,16,800.0,0.0,800.0,133
6145,2024-11-03,2,101,66,198.0,3.96,194.04,95
6146,2024-11-03,2,102,60,300.0,0.0,300.0,95
6147,2024-11-03,2,201,16,400.0,0.0,400.0,95
6148,2024-11-03,2,202,10,500.0,0.0,500.0,95
6149,2024-11-03,3,101,114,342.0,0.0,342.0,155
6150,2024-11-03,3,102,99,495.0,0.0,495.0,155
6151,2024-11-03,3,201,18,450.0,0.0,450.0,155
6152,2024-11-03,3,202,21,1050.0,0.0,1050.0,155
6153,2024-11-03,4,101,71,213.0,0.0,213.0,132
6154,2024-11-03,4,102,84,420.0,0.0,420.0,132
6155,2024-11-03,4,201,18,450.0,9.0,441.0,132
6156,2024-11-03,4,202,18,900.0,0.0,900.0,132
6157,2024-11-03,5,101,150,450.0,0.0,450.0,219
6158,2024-11-03,5,102,157,785.0,0.0,785.0,219
6159,2024-11-03,5,201,25,625.0,0.0,625.0,219
6160,2024-11-03,5,202,38,1900.0,0.0,1900.0,219
6161,2024-11-04,1,101,55,165.0,3.3,161.7,102
6162,2024-11-04,1,102,57,285.0,5.7,279.3,102
6163,2024-11-04,1,201,10,250.0,0.0,250.0,102
6164,2024-11-04,1,202,9,450.0,0.0,450.0,102
6165,2024-11-04,2,101,31,93.0,0.0,93.0,66
6166,2024-11-04,2,102,36,180.0,3.6,176.4,66
6167,2024-11-04,2,201,9,225.0,0.0,225.0,66
6168,2024-11-04,2,202,7,350.0,0.0,350.0,66
6169,2024-11-04,3,101,81,243.0,4.86,238.14,127
6170,2024-11-04,3,102,102,510.0,0.0,510.0,127
6171,2024-11-04,3,201,21,525.0,10.5,514.5,127
6172,2024-11-04,3,202,24,1200.0,0.0,1200.0,127
6173,2024-11-04,4,101,50,150.0,0.0,150.0,84
6174,2024-11-04,4,102,50,250.0,5.0,245.0,84
6175,2024-11-04,4,201,9,225.0,0.0,225.0,84
6176,2024-11-04,4,202,6,300.0,0.0,300.0,84
6177,2024-11-04,5,101,87,261.0,0.0,261.0,130
6178,2024-11-04,5,102,81,405.0,0.0,405.0,130
6179,2024-11-04,5,201,20,500.0,10.0,490.0,130
6180,2024-11-04,5,202,16,800.0,0.0,800.0,130
6181,2024-11-05,1,101,61,183.0,3.66,179.34,86
6182,2024-11-05,1,102,59,295.0,14.75,280.25,86
6183,2024-11-05,1,201,12,300.0,0.0,300.0,86
6184,2024-11-05,1,202,13,650.0,13.0,637.0,86
6185,2024-11-05,2,101,50,150.0,3.0,147.0,81
6186,2024-11-05,2,102,58,290.0,0.0,290.0,81
6187,2024-11-05,2,201,7,175.0,0.0,175.0,81
6188,2024-11-05,2,202,10,500.0,25.0,475.0,81
6189,2024-11-05,3,101,104,312.0,0.0,312.0,148
6190,2024-11-05,3,102,96,480.0,0.0,480.0,148
6191,2024-11-05,3,201,31,775.0,38.75,736.25,148
